Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2023,City,San Diego,Public Utilities,Senior Wastewater Operations Supervisor,False,False,,100131,121139,,117937,15949,4852,17105,155843,0,0,13030,7997,21027,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard III,False,False,,67309,81390,,79082,47883,0,28866,155831,19317,0,9052,8057,36426,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Structural Engineering Associate,False,False,,98675,119122,,108532,6227,6015,35029,155803,22734,0,6737,22042,51513,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Associate Engineer - Civil,False,False,,98675,119122,,115390,3939,0,36455,155784,17239,0,9384,14238,40861,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Associate Engineer - Civil,False,False,,98675,119122,,115390,33470,4863,1967,155690,11957,0,1558,20560,34075,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,Deputy City Attorney,False,False,,25813,296130,,132201,0,8480,15008,155689,17685,0,8818,0,26503,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Department Of Finance,Principal Accountant,False,False,,27227,213658,,143049,0,8708,3911,155668,12212,0,1518,8888,22618,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130837,5218,0,19603,155658,27104,0,0,24606,51710,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Senior Environmental Scientist,False,False,,101442,122262,,110994,37071,6763,823,155651,14057,0,9414,20813,44284,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130837,2519,237,22052,155645,0,0,4729,24230,28959,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,24273,10742,12845,155623,12015,0,1742,24606,38363,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,60108,86794,435,8269,155606,19165,0,0,20750,39915,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard III,False,False,,67309,81390,,79069,65911,0,10619,155599,18115,0,9365,19624,47104,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,104468,37106,0,14025,155599,18209,0,0,7659,25868,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Associate Engineer - Civil,False,False,,98675,119122,,115360,0,0,40236,155596,15888,0,1511,6855,24254,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Purchasing & Contracting,Program Manager,False,False,,66082,243048,,146543,0,9095,-48,155590,17030,0,9413,15334,41777,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,103076,33566,29,18893,155564,21335,0,0,7600,28935,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,76796,9655,5074,64008,155533,22872,0,0,0,22872,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,District Refuse Collection Supervisor,False,False,,91562,109658,,109658,1559,9465,34847,155529,16102,0,8463,10741,35306,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Water Systems Technician Supervisor,False,False,,84760,101192,,98501,53610,0,3384,155495,7894,0,1546,14042,23482,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard III,False,False,,67309,81390,,76734,58653,1756,18330,155473,0,0,12499,19272,31771,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Senior Electrical Engineer,False,False,,113693,137446,,115774,284,0,39391,155449,0,0,0,8202,8202,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Treasurer,Program Manager,False,False,,66082,243048,,147338,0,0,8105,155443,19203,0,1434,1514,22151,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,108608,3853,20553,22423,155437,23534,0,0,7701,31235,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Structural Engineering Associate,False,False,,98675,119122,,104173,0,8387,42844,155404,15222,0,1449,18,16689,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,100684,32872,800,21033,155389,16710,0,0,8033,24743,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Fighter III,False,False,,67350,81286,,57492,62254,448,35147,155341,17063,0,0,8051,25114,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,11455,13712,4850,125322,155339,22106,0,0,24230,46336,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Associate Engineer - Traffic,False,False,,98675,119122,,107039,730,8951,38615,155335,13813,0,1499,6278,21590,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Water Distribution Operators Supervisor,False,False,,84760,101192,,81919,64677,4147,4554,155297,11728,0,9395,22042,43165,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,113145,29459,0,12686,155290,21515,0,0,23065,44580,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,19177,1235,27076,155251,21710,0,0,8965,30675,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,104134,32616,0,18490,155240,23296,0,0,8672,31968,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Associate Engineer - Civil,False,False,,98675,119122,,115330,1682,0,38197,155209,21594,0,1530,9137,32261,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Dispatcher,False,False,,58406,70574,,68498,78983,0,7713,155194,10034,0,9389,22042,41465,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,108818,21847,8860,15619,155144,21206,0,0,24606,45812,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,25617,4154,17601,155135,21418,0,0,5925,27343,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Associate Engineer - Civil,False,False,,98675,119122,,105035,29467,9694,10925,155121,10347,0,1442,720,12509,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,105522,36246,0,13330,155098,19760,0,0,8475,28235,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,73212,55358,340,26167,155077,21288,0,0,20750,42038,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,113145,19749,0,22167,155061,0,0,3917,0,3917,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,48610,16416,134,89837,154997,22340,0,0,0,22340,3.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer I,False,False,,71822,86653,,79820,65548,4262,5364,154994,14670,0,0,7600,22270,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,91993,42658,0,20336,154987,19504,0,0,490,19994,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,60000,83704,970,10281,154955,18953,0,0,7994,26947,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,91974,58491,151,4337,154953,16812,0,0,23428,40240,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard Sergeant,False,False,,77397,93579,,87610,17988,2372,46911,154881,22948,0,8762,18,31728,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,71801,77495,478,5081,154855,21391,0,0,20750,42141,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Senior Traffic Engineer,False,False,,113693,137446,,117539,450,0,36864,154853,19459,0,1552,20380,41391,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,61878,20780,5934,66235,154827,20365,0,0,24606,44971,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,91911,49848,1345,11721,154825,20968,0,0,24606,45574,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,95309,22099,4867,32531,154806,20189,0,0,13739,33928,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,94472,43087,0,17158,154717,17223,0,0,7291,24514,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Program Manager,False,False,,66082,243048,,149185,0,1893,3617,154695,0,0,13690,7994,21684,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107739,8186,5444,33266,154635,22101,0,0,0,22101,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55-No COL Ben,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,105693,36428,0,12498,154619,19154,0,0,9021,28175,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,98031,17127,1658,37801,154617,23265,0,0,0,23265,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,113145,23101,3464,14864,154574,23374,0,0,7765,31139,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Real Estate And Airport Management,Program Manager,False,False,,66082,243048,,150119,0,0,4421,154540,0,0,0,7581,7581,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Risk Management,Program Manager,False,False,,66082,243048,,141292,0,9465,3780,154537,21162,0,1508,9021,31691,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,102854,32722,9327,9617,154520,17282,0,0,13745,31027,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,27790,0,18964,154517,22479,0,0,24606,47085,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,113576,18010,7807,15085,154478,22092,0,0,24606,46698,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Prevention Inspector II,False,False,,75213,90917,,83632,26000,7695,37110,154437,22845,0,0,7645,30490,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,59876,23981,0,70570,154427,22173,0,0,0,22173,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Associate Engineer - Civil,False,False,,98675,119122,,114627,5806,4355,29634,154422,19985,0,4633,22042,46660,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,101930,46170,0,6312,154412,20525,0,0,14541,35066,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,74604,55594,1143,23054,154395,21346,0,0,20750,42096,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Strategic Capital Projects,Senior Civil Engineer,False,False,,113693,137446,,115080,1335,0,37960,154375,13416,0,1524,9322,24262,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Retirement,Program Coordinator,False,False,,32344,194043,,138248,0,9241,6875,154364,17372,0,1475,5934,24781,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,16506,14170,15922,154361,22103,0,0,12050,34153,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Department Of Finance,Principal Accountant,False,False,,27227,213658,,143049,0,6184,5089,154322,20353,0,1492,7715,29560,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,69328,66418,857,17698,154301,18943,0,0,20750,39693,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,64728,75247,0,14312,154287,20770,0,0,20750,41520,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,18397,3592,24534,154286,21249,0,0,0,21249,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Information Technology,Program Manager,False,False,,66082,243048,,155500,0,0,-1232,154268,20284,0,1466,1000,22750,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Structural Engineering Associate,False,False,,98675,119122,,113476,3066,225,37497,154264,13893,0,1522,9545,24960,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,103472,26664,1081,23008,154225,19203,0,0,7645,26848,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,113145,15054,7928,18036,154163,23227,0,0,24053,47280,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,93065,9997,1639,49395,154096,20394,0,0,11530,31924,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Associate Engineer - Civil,False,False,,98675,119122,,115329,0,0,38755,154084,13390,0,1511,8351,23252,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Associate Engineer - Civil,False,False,,98675,119122,,114505,19789,7331,12433,154058,13594,0,1416,18,15028,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Information Technology,Program Coordinator,False,False,,32344,194043,,142986,0,5815,5166,153967,10886,0,1488,7690,20064,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Assistant Engineer - Civil,False,False,,85696,103230,,99950,9104,8126,36784,153964,12457,0,1484,6025,19966,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,101930,46630,0,5403,153963,16847,0,0,19246,36093,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Program Manager,False,False,,66082,243048,,143531,0,7127,3285,153943,11801,0,1429,8475,21705,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,Program Manager,False,False,,66082,243048,,146567,0,8889,-1543,153913,16383,0,9312,17542,43237,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,31005,778,14364,153910,20943,0,0,13130,34073,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Airport Management,Program Manager,False,False,,66082,243048,,145803,0,8839,-764,153878,16738,0,1543,7617,25898,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,64168,77438,,57245,64765,27,31795,153832,18589,0,0,7994,26583,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Fighter III,False,False,,67350,81286,,61205,70718,0,21886,153809,0,0,3204,20750,23954,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,105693,34977,0,13127,153797,20775,0,0,7645,28420,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,103533,27364,0,22878,153775,0,0,3947,15000,18947,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,64168,77438,,49040,77655,4098,22942,153735,15501,0,0,8039,23540,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Associate Engineer - Traffic,False,False,,98675,119122,,115329,0,0,38368,153697,18837,0,9140,9307,37284,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Senior Civil Engineer,False,False,,113693,137446,,115360,0,9002,29333,153695,15379,0,1538,21571,38488,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Information Technology,Program Manager,False,False,,66082,243048,,155708,0,0,-2024,153684,17368,0,1540,21562,40470,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,102623,23484,354,27197,153658,22944,0,0,5784,28728,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
